frame,timestamp,track_id,class_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,velocity_x,velocity_y,speed,acceleration_y
38,1.267,3,0,person,0.512,666.5,238.1,733.7,365.9,700.1,302.0,-0.22,-0.74,0.78,-0.18
39,1.3,1,0,person,0.886,326.3,285.1,431.6,515.4,379.0,400.3,-0.22,0.44,0.49,0.11
39,1.3,2,0,person,0.578,437.0,256.0,511.0,446.2,474.0,351.1,-0.76,19.73,19.75,19.83
39,1.3,4,0,person,0.583,717.9,229.7,787.4,419.6,752.7,324.7,-0.01,0.12,0.12,0.78
39,1.3,3,0,person,0.5,664.5,235.6,733.6,366.9,699.1,301.3,-1.05,-0.74,1.28,0.0
40,1.333,1,0,person,0.876,326.6,285.7,431.2,514.3,378.9,400.0,-0.08,-0.27,0.29,-0.71
40,1.333,2,0,person,0.547,433.6,256.2,510.9,459.7,472.2,358.0,-1.8,6.89,7.12,-12.84
40,1.333,4,0,person,0.565,717.7,229.3,787.4,420.0,752.6,324.7,-0.1,-0.02,0.1,-0.15
40,1.333,3,0,person,0.513,663.8,235.1,733.3,367.3,698.6,301.2,-0.48,-0.07,0.49,0.67
41,1.367,1,0,person,0.876,326.8,286.1,430.3,512.0,378.5,399.1,-0.36,-0.92,0.99,-0.64
41,1.367,2,0,person,0.552,438.2,257.5,503.3,427.8,470.8,342.6,-1.45,-15.35,15.41,-22.24
41,1.367,4,0,person,0.506,717.7,228.2,788.2,422.5,753.0,325.3,0.42,0.67,0.79,0.69
41,1.367,3,0,person,0.515,664.2,236.7,733.1,367.5,698.7,302.1,0.1,0.91,0.92,0.99
42,1.4,1,0,person,0.879,326.5,286.8,429.5,511.1,378.0,398.9,-0.53,-0.12,0.54,0.79
42,1.4,2,0,person,0.568,440.1,257.2,500.1,413.2,470.1,335.2,-0.68,-7.41,7.44,7.93
42,1.4,4,0,person,0.539,719.1,227.5,789.4,422.5,754.2,325.0,1.26,-0.3,1.29,-0.97
42,1.4,3,0,person,0.504,664.5,237.3,733.2,367.6,698.9,302.4,0.19,0.33,0.38,-0.58
43,1.433,1,0,person,0.878,325.7,286.9,428.5,510.6,377.1,398.8,-0.91,-0.18,0.93,-0.06
43,1.433,2,0,person,0.642,433.4,256.9,505.7,449.0,469.6,352.9,-0.53,17.7,17.71,25.12
43,1.433,4,0,person,0.533,718.6,226.3,788.4,420.7,753.5,323.5,-0.73,-1.55,1.71,-1.24
43,1.433,3,0,person,0.497,664.6,236.1,733.8,367.5,699.2,301.8,0.34,-0.62,0.71,-0.95
44,1.467,1,0,person,0.875,325.3,287.1,428.1,510.2,376.7,398.6,-0.44,-0.12,0.45,0.06
44,1.467,2,0,person,0.681,431.7,256.7,506.7,460.8,469.2,358.7,-0.36,5.81,5.82,-11.9
44,1.467,4,0,person,0.563,716.7,226.4,786.3,419.8,751.5,323.1,-2.02,-0.38,2.05,1.17
